,model,question_id,dimension,statement,score,raw_text,lambda_val,add_strategy,strategy
146,Stacked_L0.0_Addition,47,openness,I am quick to understand things.,3.0,3,0.0,Addition,linear
147,Stacked_L0.0_Addition,48,openness,I use difficult words.,3.0,3,0.0,Addition,linear
148,Stacked_L0.0_Addition,49,openness,I spend time reflecting on things.,3.0,3,0.0,Addition,linear
149,Stacked_L0.0_Addition,50,openness,I am full of ideas.,3.0,3,0.0,Addition,linear
150,Stacked_L0.0_Normalized,1,extraversion,I am the life of the party.,3.0,3,0.0,Normalized,linear
151,Stacked_L0.0_Normalized,2,extraversion,I don't talk a lot.,3.0,3,0.0,Normalized,linear
152,Stacked_L0.0_Normalized,3,extraversion,I feel comfortable around people.,3.0,3,0.0,Normalized,linear
153,Stacked_L0.0_Normalized,4,extraversion,I keep in the background.,3.0,3,0.0,Normalized,linear
154,Stacked_L0.0_Normalized,5,extraversion,I start conversations.,3.0,3,0.0,Normalized,linear
155,Stacked_L0.0_Normalized,6,extraversion,I have little to say.,3.0,3,0.0,Normalized,linear
156,Stacked_L0.0_Normalized,7,extraversion,I talk to a lot of different people at parties.,3.0,3,0.0,Normalized,linear
157,Stacked_L0.0_Normalized,8,extraversion,I don't like to draw attention to myself.,4.0,4,0.0,Normalized,linear
158,Stacked_L0.0_Normalized,9,extraversion,I don't mind being the center of attention.,3.0,3,0.0,Normalized,linear
159,Stacked_L0.0_Normalized,10,extraversion,I am quiet around strangers.,3.0,3,0.0,Normalized,linear
160,Stacked_L0.0_Normalized,11,neuroticism,I get stressed out easily.,3.0,3,0.0,Normalized,linear
161,Stacked_L0.0_Normalized,12,neuroticism,I am relaxed most of the time.,3.0,3,0.0,Normalized,linear
162,Stacked_L0.0_Normalized,13,neuroticism,I worry about things.,3.0,3,0.0,Normalized,linear
163,Stacked_L0.0_Normalized,14,neuroticism,I seldom feel blue.,3.0,3,0.0,Normalized,linear
164,Stacked_L0.0_Normalized,15,neuroticism,I am easily disturbed.,3.0,3,0.0,Normalized,linear
165,Stacked_L0.0_Normalized,16,neuroticism,I get upset easily.,3.0,3,0.0,Normalized,linear
166,Stacked_L0.0_Normalized,17,neuroticism,I change my mood a lot.,3.0,3,0.0,Normalized,linear
167,Stacked_L0.0_Normalized,18,neuroticism,I have frequent mood swings.,3.0,3,0.0,Normalized,linear
168,Stacked_L0.0_Normalized,19,neuroticism,I get irritated easily.,3.0,3,0.0,Normalized,linear
169,Stacked_L0.0_Normalized,20,neuroticism,I often feel blue.,3.0,3,0.0,Normalized,linear
170,Stacked_L0.0_Normalized,21,agreeableness,I feel little concern for others.,3.0,3,0.0,Normalized,linear
171,Stacked_L0.0_Normalized,22,agreeableness,I am interested in people.,4.0,4,0.0,Normalized,linear
172,Stacked_L0.0_Normalized,23,agreeableness,I insult people.,3.0,3,0.0,Normalized,linear
173,Stacked_L0.0_Normalized,24,agreeableness,I sympathize with others' feelings.,4.0,4,0.0,Normalized,linear
174,Stacked_L0.0_Normalized,25,agreeableness,I am not interested in other people's problems.,3.0,3,0.0,Normalized,linear
175,Stacked_L0.0_Normalized,26,agreeableness,I have a soft heart.,3.0,3,0.0,Normalized,linear
176,Stacked_L0.0_Normalized,27,agreeableness,I am not really interested in others.,3.0,3,0.0,Normalized,linear
177,Stacked_L0.0_Normalized,28,agreeableness,I take time out for others.,3.0,3,0.0,Normalized,linear
178,Stacked_L0.0_Normalized,29,agreeableness,I feel others' emotions.,3.0,3,0.0,Normalized,linear
179,Stacked_L0.0_Normalized,30,agreeableness,I make people feel at ease.,3.0,3,0.0,Normalized,linear
180,Stacked_L0.0_Normalized,31,conscientiousness,I am always prepared.,3.0,3,0.0,Normalized,linear
181,Stacked_L0.0_Normalized,32,conscientiousness,I leave my belongings around.,3.0,3,0.0,Normalized,linear
182,Stacked_L0.0_Normalized,33,conscientiousness,I pay attention to details.,3.0,3,0.0,Normalized,linear
183,Stacked_L0.0_Normalized,34,conscientiousness,I make a mess of things.,3.0,3,0.0,Normalized,linear
184,Stacked_L0.0_Normalized,35,conscientiousness,I get chores done right away.,3.0,3,0.0,Normalized,linear
185,Stacked_L0.0_Normalized,36,conscientiousness,I often forget to put things back in their proper place.,3.0,3,0.0,Normalized,linear
186,Stacked_L0.0_Normalized,37,conscientiousness,I like order.,3.0,3,0.0,Normalized,linear
187,Stacked_L0.0_Normalized,38,conscientiousness,I shirk my duties.,3.0,3,0.0,Normalized,linear
188,Stacked_L0.0_Normalized,39,conscientiousness,I follow a schedule.,3.0,3,0.0,Normalized,linear
189,Stacked_L0.0_Normalized,40,conscientiousness,I am exacting in my work.,3.0,3,0.0,Normalized,linear
190,Stacked_L0.0_Normalized,41,openness,I have a rich vocabulary.,3.0,3,0.0,Normalized,linear
191,Stacked_L0.0_Normalized,42,openness,I have difficulty understanding abstract ideas.,3.0,3,0.0,Normalized,linear
192,Stacked_L0.0_Normalized,43,openness,I have a vivid imagination.,3.0,3,0.0,Normalized,linear
193,Stacked_L0.0_Normalized,44,openness,I am not interested in abstract ideas.,3.0,3,0.0,Normalized,linear
194,Stacked_L0.0_Normalized,45,openness,I have excellent ideas.,3.0,3,0.0,Normalized,linear
195,Stacked_L0.0_Normalized,46,openness,I do not have a good imagination.,3.0,3,0.0,Normalized,linear
196,Stacked_L0.0_Normalized,47,openness,I am quick to understand things.,3.0,3,0.0,Normalized,linear
197,Stacked_L0.0_Normalized,48,openness,I use difficult words.,3.0,3,0.0,Normalized,linear
198,Stacked_L0.0_Normalized,49,openness,I spend time reflecting on things.,3.0,3,0.0,Normalized,linear
199,Stacked_L0.0_Normalized,50,openness,I am full of ideas.,3.0,3,0.0,Normalized,linear
200,Stacked_L0.5_Addition,1,extraversion,I am the life of the party.,3.0,3,0.5,Addition,linear
201,Stacked_L0.5_Addition,2,extraversion,I don't talk a lot.,4.0,4,0.5,Addition,linear
202,Stacked_L0.5_Addition,3,extraversion,I feel comfortable around people.,3.0,3,0.5,Addition,linear
203,Stacked_L0.5_Addition,4,extraversion,I keep in the background.,4.0,4,0.5,Addition,linear
204,Stacked_L0.5_Addition,5,extraversion,I start conversations.,4.0,4,0.5,Addition,linear
205,Stacked_L0.5_Addition,6,extraversion,I have little to say.,4.0,4,0.5,Addition,linear
206,Stacked_L0.5_Addition,7,extraversion,I talk to a lot of different people at parties.,4.0,4,0.5,Addition,linear
207,Stacked_L0.5_Addition,8,extraversion,I don't like to draw attention to myself.,4.0,4,0.5,Addition,linear
208,Stacked_L0.5_Addition,9,extraversion,I don't mind being the center of attention.,4.0,4,0.5,Addition,linear
209,Stacked_L0.5_Addition,10,extraversion,I am quiet around strangers.,4.0,4,0.5,Addition,linear
210,Stacked_L0.5_Addition,11,neuroticism,I get stressed out easily.,4.0,4,0.5,Addition,linear
211,Stacked_L0.5_Addition,12,neuroticism,I am relaxed most of the time.,3.0,3,0.5,Addition,linear
212,Stacked_L0.5_Addition,13,neuroticism,I worry about things.,4.0,4,0.5,Addition,linear
213,Stacked_L0.5_Addition,14,neuroticism,I seldom feel blue.,4.0,4,0.5,Addition,linear
214,Stacked_L0.5_Addition,15,neuroticism,I am easily disturbed.,3.0,3,0.5,Addition,linear
215,Stacked_L0.5_Addition,16,neuroticism,I get upset easily.,4.0,4,0.5,Addition,linear
216,Stacked_L0.5_Addition,17,neuroticism,I change my mood a lot.,4.0,4,0.5,Addition,linear
217,Stacked_L0.5_Addition,18,neuroticism,I have frequent mood swings.,3.0,3,0.5,Addition,linear
218,Stacked_L0.5_Addition,19,neuroticism,I get irritated easily.,4.0,4,0.5,Addition,linear
219,Stacked_L0.5_Addition,20,neuroticism,I often feel blue.,3.0,3,0.5,Addition,linear
220,Stacked_L0.5_Addition,21,agreeableness,I feel little concern for others.,5.0,5,0.5,Addition,linear
221,Stacked_L0.5_Addition,22,agreeableness,I am interested in people.,4.0,4,0.5,Addition,linear
222,Stacked_L0.5_Addition,23,agreeableness,I insult people.,5.0,5,0.5,Addition,linear
223,Stacked_L0.5_Addition,24,agreeableness,I sympathize with others' feelings.,4.0,4,0.5,Addition,linear
224,Stacked_L0.5_Addition,25,agreeableness,I am not interested in other people's problems.,5.0,5,0.5,Addition,linear
225,Stacked_L0.5_Addition,26,agreeableness,I have a soft heart.,4.0,4,0.5,Addition,linear
226,Stacked_L0.5_Addition,27,agreeableness,I am not really interested in others.,5.0,5,0.5,Addition,linear
227,Stacked_L0.5_Addition,28,agreeableness,I take time out for others.,4.0,4,0.5,Addition,linear
228,Stacked_L0.5_Addition,29,agreeableness,I feel others' emotions.,4.0,4,0.5,Addition,linear
229,Stacked_L0.5_Addition,30,agreeableness,I make people feel at ease.,4.0,4,0.5,Addition,linear
230,Stacked_L0.5_Addition,31,conscientiousness,I am always prepared.,3.0,3,0.5,Addition,linear
231,Stacked_L0.5_Addition,32,conscientiousness,I leave my belongings around.,4.0,4,0.5,Addition,linear
232,Stacked_L0.5_Addition,33,conscientiousness,I pay attention to details.,4.0,4,0.5,Addition,linear
233,Stacked_L0.5_Addition,34,conscientiousness,I make a mess of things.,4.0,4,0.5,Addition,linear
234,Stacked_L0.5_Addition,35,conscientiousness,I get chores done right away.,4.0,4,0.5,Addition,linear
235,Stacked_L0.5_Addition,36,conscientiousness,I often forget to put things back in their proper place.,4.0,4,0.5,Addition,linear
236,Stacked_L0.5_Addition,37,conscientiousness,I like order.,4.0,4,0.5,Addition,linear
237,Stacked_L0.5_Addition,38,conscientiousness,I shirk my duties.,5.0,5,0.5,Addition,linear
238,Stacked_L0.5_Addition,39,conscientiousness,I follow a schedule.,4.0,4,0.5,Addition,linear
239,Stacked_L0.5_Addition,40,conscientiousness,I am exacting in my work.,4.0,4,0.5,Addition,linear
240,Stacked_L0.5_Addition,41,openness,I have a rich vocabulary.,4.0,4,0.5,Addition,linear
241,Stacked_L0.5_Addition,42,openness,I have difficulty understanding abstract ideas.,4.0,4,0.5,Addition,linear
242,Stacked_L0.5_Addition,43,openness,I have a vivid imagination.,4.0,4,0.5,Addition,linear
243,Stacked_L0.5_Addition,44,openness,I am not interested in abstract ideas.,4.0,4,0.5,Addition,linear
244,Stacked_L0.5_Addition,45,openness,I have excellent ideas.,3.0,3,0.5,Addition,linear
245,Stacked_L0.5_Addition,46,openness,I do not have a good imagination.,4.0,4,0.5,Addition,linear
246,Stacked_L0.5_Addition,47,openness,I am quick to understand things.,3.0,3,0.5,Addition,linear
247,Stacked_L0.5_Addition,48,openness,I use difficult words.,4.0,4,0.5,Addition,linear
248,Stacked_L0.5_Addition,49,openness,I spend time reflecting on things.,4.0,4,0.5,Addition,linear
249,Stacked_L0.5_Addition,50,openness,I am full of ideas.,4.0,4,0.5,Addition,linear
250,Stacked_L0.5_Normalized,1,extraversion,I am the life of the party.,3.0,3,0.5,Normalized,linear
251,Stacked_L0.5_Normalized,2,extraversion,I don't talk a lot.,5.0,5,0.5,Normalized,linear
252,Stacked_L0.5_Normalized,3,extraversion,I feel comfortable around people.,3.0,3,0.5,Normalized,linear
253,Stacked_L0.5_Normalized,4,extraversion,I keep in the background.,3.0,3,0.5,Normalized,linear
254,Stacked_L0.5_Normalized,5,extraversion,I start conversations.,4.0,4,0.5,Normalized,linear
255,Stacked_L0.5_Normalized,6,extraversion,I have little to say.,3.0,3,0.5,Normalized,linear
256,Stacked_L0.5_Normalized,7,extraversion,I talk to a lot of different people at parties.,3.0,3,0.5,Normalized,linear
257,Stacked_L0.5_Normalized,8,extraversion,I don't like to draw attention to myself.,4.0,4,0.5,Normalized,linear
258,Stacked_L0.5_Normalized,9,extraversion,I don't mind being the center of attention.,4.0,4,0.5,Normalized,linear
259,Stacked_L0.5_Normalized,10,extraversion,I am quiet around strangers.,4.0,4,0.5,Normalized,linear
260,Stacked_L0.5_Normalized,11,neuroticism,I get stressed out easily.,3.0,3,0.5,Normalized,linear
261,Stacked_L0.5_Normalized,12,neuroticism,I am relaxed most of the time.,3.0,3,0.5,Normalized,linear
262,Stacked_L0.5_Normalized,13,neuroticism,I worry about things.,3.0,3,0.5,Normalized,linear
263,Stacked_L0.5_Normalized,14,neuroticism,I seldom feel blue.,5.0,5,0.5,Normalized,linear
264,Stacked_L0.5_Normalized,15,neuroticism,I am easily disturbed.,3.0,3,0.5,Normalized,linear
265,Stacked_L0.5_Normalized,16,neuroticism,I get upset easily.,3.0,3,0.5,Normalized,linear
266,Stacked_L0.5_Normalized,17,neuroticism,I change my mood a lot.,3.0,3,0.5,Normalized,linear
267,Stacked_L0.5_Normalized,18,neuroticism,I have frequent mood swings.,3.0,3,0.5,Normalized,linear
268,Stacked_L0.5_Normalized,19,neuroticism,I get irritated easily.,3.0,3,0.5,Normalized,linear
269,Stacked_L0.5_Normalized,20,neuroticism,I often feel blue.,3.0,3,0.5,Normalized,linear
270,Stacked_L0.5_Normalized,21,agreeableness,I feel little concern for others.,5.0,5,0.5,Normalized,linear
271,Stacked_L0.5_Normalized,22,agreeableness,I am interested in people.,4.0,4,0.5,Normalized,linear
272,Stacked_L0.5_Normalized,23,agreeableness,I insult people.,3.0,3,0.5,Normalized,linear
273,Stacked_L0.5_Normalized,24,agreeableness,I sympathize with others' feelings.,4.0,4,0.5,Normalized,linear
274,Stacked_L0.5_Normalized,25,agreeableness,I am not interested in other people's problems.,5.0,5,0.5,Normalized,linear
275,Stacked_L0.5_Normalized,26,agreeableness,I have a soft heart.,3.0,3,0.5,Normalized,linear
276,Stacked_L0.5_Normalized,27,agreeableness,I am not really interested in others.,5.0,5,0.5,Normalized,linear
277,Stacked_L0.5_Normalized,28,agreeableness,I take time out for others.,3.0,3,0.5,Normalized,linear
278,Stacked_L0.5_Normalized,29,agreeableness,I feel others' emotions.,3.0,3,0.5,Normalized,linear
279,Stacked_L0.5_Normalized,30,agreeableness,I make people feel at ease.,4.0,4,0.5,Normalized,linear
280,Stacked_L0.5_Normalized,31,conscientiousness,I am always prepared.,3.0,3,0.5,Normalized,linear
281,Stacked_L0.5_Normalized,32,conscientiousness,I leave my belongings around.,3.0,3,0.5,Normalized,linear
282,Stacked_L0.5_Normalized,33,conscientiousness,I pay attention to details.,3.0,3,0.5,Normalized,linear
283,Stacked_L0.5_Normalized,34,conscientiousness,I make a mess of things.,3.0,3,0.5,Normalized,linear
284,Stacked_L0.5_Normalized,35,conscientiousness,I get chores done right away.,3.0,3,0.5,Normalized,linear
285,Stacked_L0.5_Normalized,36,conscientiousness,I often forget to put things back in their proper place.,3.0,3,0.5,Normalized,linear
286,Stacked_L0.5_Normalized,37,conscientiousness,I like order.,4.0,4,0.5,Normalized,linear
287,Stacked_L0.5_Normalized,38,conscientiousness,I shirk my duties.,5.0,5,0.5,Normalized,linear
288,Stacked_L0.5_Normalized,39,conscientiousness,I follow a schedule.,3.0,3,0.5,Normalized,linear
289,Stacked_L0.5_Normalized,40,conscientiousness,I am exacting in my work.,4.0,4,0.5,Normalized,linear
290,Stacked_L0.5_Normalized,41,openness,I have a rich vocabulary.,3.0,3,0.5,Normalized,linear
291,Stacked_L0.5_Normalized,42,openness,I have difficulty understanding abstract ideas.,3.0,3,0.5,Normalized,linear
292,Stacked_L0.5_Normalized,43,openness,I have a vivid imagination.,3.0,3,0.5,Normalized,linear
293,Stacked_L0.5_Normalized,44,openness,I am not interested in abstract ideas.,5.0,5,0.5,Normalized,linear
294,Stacked_L0.5_Normalized,45,openness,I have excellent ideas.,3.0,3,0.5,Normalized,linear
295,Stacked_L0.5_Normalized,46,openness,I do not have a good imagination.,5.0,5,0.5,Normalized,linear
296,Stacked_L0.5_Normalized,47,openness,I am quick to understand things.,3.0,3,0.5,Normalized,linear
297,Stacked_L0.5_Normalized,48,openness,I use difficult words.,3.0,3,0.5,Normalized,linear
298,Stacked_L0.5_Normalized,49,openness,I spend time reflecting on things.,4.0,4,0.5,Normalized,linear
299,Stacked_L0.5_Normalized,50,openness,I am full of ideas.,3.0,3,0.5,Normalized,linear
300,Stacked_L1.0_Addition,1,extraversion,I am the life of the party.,4.0,4,1.0,Addition,linear
301,Stacked_L1.0_Addition,2,extraversion,I don't talk a lot.,4.0,4,1.0,Addition,linear
302,Stacked_L1.0_Addition,3,extraversion,I feel comfortable around people.,3.0,3,1.0,Addition,linear
303,Stacked_L1.0_Addition,4,extraversion,I keep in the background.,4.0,4,1.0,Addition,linear
304,Stacked_L1.0_Addition,5,extraversion,I start conversations.,4.0,4,1.0,Addition,linear
305,Stacked_L1.0_Addition,6,extraversion,I have little to say.,4.0,4,1.0,Addition,linear
306,Stacked_L1.0_Addition,7,extraversion,I talk to a lot of different people at parties.,4.0,4,1.0,Addition,linear
307,Stacked_L1.0_Addition,8,extraversion,I don't like to draw attention to myself.,4.0,4,1.0,Addition,linear
308,Stacked_L1.0_Addition,9,extraversion,I don't mind being the center of attention.,4.0,4,1.0,Addition,linear
309,Stacked_L1.0_Addition,10,extraversion,I am quiet around strangers.,4.0,4,1.0,Addition,linear
310,Stacked_L1.0_Addition,11,neuroticism,I get stressed out easily.,4.0,4,1.0,Addition,linear
311,Stacked_L1.0_Addition,12,neuroticism,I am relaxed most of the time.,4.0,4,1.0,Addition,linear
312,Stacked_L1.0_Addition,13,neuroticism,I worry about things.,4.0,4,1.0,Addition,linear
313,Stacked_L1.0_Addition,14,neuroticism,I seldom feel blue.,4.0,4,1.0,Addition,linear
